sample	ref_genome	chr	start	end	copy_number	status	MWU_test_p_value	KS_test_p_value
AND1702-10.a	SK1.genome.fa	SK1_chrIII	321751	333500	2	gain	9.07678789764493e-12	5.21804821573824e-15
AND1702-10.a	SK1.genome.fa	SK1_chrIV	16251	20000	3	gain	2.22342665465569e-11	2.10165218561542e-13
AND1702-10.a	SK1.genome.fa	SK1_chrIV	20001	28250	2	gain	8.66647558755009e-20	0
AND1702-10.a	SK1.genome.fa	SK1_chrIV	137251	137500	4	gain	0.0836239471999194	0.270649161062788
AND1702-10.a	SK1.genome.fa	SK1_chrV	134501	135750	0	loss	0.000111384574192403	9.49297943081406e-05
AND1702-10.a	SK1.genome.fa	SK1_chrV	580251	582750	0	loss	2.37151947304999e-05	1.37150932578711e-05
AND1702-10.a	SK1.genome.fa	SK1_chrVI	8251	16500	2	gain	3.33396759914779e-15	0
AND1702-10.a	SK1.genome.fa	SK1_chrVII	1	4000	0	loss	0.000112640764935682	9.49297943081406e-05
AND1702-10.a	SK1.genome.fa	SK1_chrIX	422751	423750	2	gain	0.00055137447676328	0.000688677134657478
AND1702-10.a	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00290832303319748	0.00556785309874619
AND1702-10.a	SK1.genome.fa	SK1_chrXI	637501	640500	2	gain	5.54503620617027e-09	6.55636878121868e-10
AND1702-10.a	SK1.genome.fa	SK1_chrXII	691501	694500	0	loss	2.16184237664907e-09	8.72639738247472e-11
AND1702-10.a	SK1.genome.fa	SK1_chrXIII	1	3000	2	gain	0.0200606601326568	0.00348735887558627
AND1702-10.a	SK1.genome.fa	SK1_chrXIII	890751	914500	0	loss	4.39093027345784e-47	0
AND1702-10.a	SK1.genome.fa	SK1_chrXIV	7251	16250	0	loss	3.44343483616847e-25	0
AND1702-10.a	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.00280454625581194	0.00521015979068351
AND1702-10.a	SK1.genome.fa	SK1_chrXIV	573251	577750	2	gain	2.48157309252894e-13	5.55111512312578e-16
AND1702-10.a	SK1.genome.fa	SK1_chrXV	10751	14000	0	loss	4.54821003654572e-10	1.11944897795979e-11
AND1702-10.b	S288C.genome.fa	S288C_chrI	1	11750	2	gain	2.73234786878605e-28	0
AND1702-10.b	S288C.genome.fa	S288C_chrI	199251	203000	0	loss	2.03388289093395e-11	1.9817480989559e-13
AND1702-10.b	S288C.genome.fa	S288C_chrI	203001	207250	0	loss	0.0204257832192533	0.00231871281454465
AND1702-10.b	S288C.genome.fa	S288C_chrII	470001	474750	0	loss	4.65227306499294e-14	1.11022302462516e-16
AND1702-10.b	S288C.genome.fa	S288C_chrII	694751	695250	0	loss	0.0145705187292485	0.0373821699945275
AND1702-10.b	S288C.genome.fa	S288C_chrIII	96251	97750	0	loss	2.23043385672737e-05	1.24016332880839e-05
AND1702-10.b	S288C.genome.fa	S288C_chrIII	331501	340750	2	gain	8.10443178471788e-17	0
AND1702-10.b	S288C.genome.fa	S288C_chrIV	17251	18000	0	loss	0.0143958147005015	0.0367696335813424
AND1702-10.b	S288C.genome.fa	S288C_chrIV	127501	129000	0	loss	2.23834555554223e-05	1.26038567581643e-05
AND1702-10.b	S288C.genome.fa	S288C_chrIV	461501	462250	0	loss	0.0027344707272901	0.00505534262326579
AND1702-10.b	S288C.genome.fa	S288C_chrV	117251	118250	2	gain	0.0005567458058703	0.000699223354568068
AND1702-10.b	S288C.genome.fa	S288C_chrV	572751	583000	0	loss	2.0419209252437e-09	8.60175264350005e-11
AND1702-10.b	S288C.genome.fa	S288C_chrVI	1	7500	0	loss	2.33110636526164e-05	1.36486166075755e-05
AND1702-10.b	S288C.genome.fa	S288C_chrVI	32501	33000	4	gain	0.0143760294101542	0.0367564156642841
AND1702-10.b	S288C.genome.fa	S288C_chrVII	1	6250	0	loss	4.68913987475156e-16	0
AND1702-10.b	S288C.genome.fa	S288C_chrVII	89751	90000	15	gain	0.0833061122857936	0.270097637080907
AND1702-10.b	S288C.genome.fa	S288C_chrVII	1082001	1084250	2	gain	8.834122087059e-05	0.000583788829462306
AND1702-10.b	S288C.genome.fa	S288C_chrVIII	94501	95500	0	loss	0.000540735122154484	0.000680888658251
AND1702-10.b	S288C.genome.fa	S288C_chrVIII	568251	570500	0	loss	2.14227530529885e-07	3.49574686975274e-08
AND1702-10.b	S288C.genome.fa	S288C_chrIX	20501	26250	0	loss	6.74244673981847e-07	2.40513393978681e-07
AND1702-10.b	S288C.genome.fa	S288C_chrIX	434251	438500	0	loss	2.38852091688753e-10	1.37736488881046e-10
AND1702-10.b	S288C.genome.fa	S288C_chrX	24501	26000	2	gain	2.30717122259952e-05	1.26787940651907e-05
AND1702-10.b	S288C.genome.fa	S288C_chrX	27251	28750	2	gain	2.34299681090464e-05	1.30248322205428e-05
AND1702-10.b	S288C.genome.fa	S288C_chrX	719501	720000	2	gain	0.0145128159392815	0.0369684019058171
AND1702-10.b	S288C.genome.fa	S288C_chrX	732751	734250	0	loss	3.18009616068201e-05	4.59126709841939e-05
AND1702-10.b	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0143365307680913	0.0367167868509795
AND1702-10.b	S288C.genome.fa	S288C_chrXI	665251	666750	0	loss	0.000535520099081963	0.000675282476381933
AND1702-10.b	S288C.genome.fa	S288C_chrXII	105251	105750	11	gain	0.0144068169025012	0.0369153053377267
AND1702-10.b	S288C.genome.fa	S288C_chrXII	483751	484750	34	gain	0.000532814504908984	0.000672616582411689
AND1702-10.b	S288C.genome.fa	S288C_chrXII	676501	676750	4	gain	0.0835004861800663	0.270434991259172
AND1702-10.b	S288C.genome.fa	S288C_chrXII	1064001	1065000	0	loss	0.000871693498176087	0.00207418193411479
AND1702-10.b	S288C.genome.fa	S288C_chrXIII	183251	183500	2	gain	0.0841976789394317	0.271642336887487
AND1702-10.b	S288C.genome.fa	S288C_chrXIII	183501	184000	0	loss	0.0146105852162198	0.037503052121185
AND1702-10.b	S288C.genome.fa	S288C_chrXIII	929251	930250	0	loss	0.000536838858793663	0.000675768247319963
AND1702-10.b	S288C.genome.fa	S288C_chrXV	1	14750	0	loss	9.4306149507724e-34	0
AND1702-10.b	S288C.genome.fa	S288C_chrXV	29251	39000	2	gain	8.72707065188167e-22	0
AND1702-10.b	S288C.genome.fa	S288C_chrXV	354001	355250	0	loss	0.000122163581886541	0.000107999710160289
AND1702-10.b	S288C.genome.fa	S288C_chrXVI	17001	26000	2	gain	1.52836756216247e-09	3.43475866415588e-07
AND1702-10.b	S288C.genome.fa	S288C_chrXVI	193001	193250	2	gain	0.0838624406606993	0.271062321589235
AND1702-10.b	S288C.genome.fa	S288C_chrXVI	925251	927000	2	gain	4.87056296090543e-06	1.75161817106417e-06
AND1702-10.b	SK1.genome.fa	SK1_chrI	3751	17250	0	loss	2.04619362803901e-11	2.02726724296554e-13
AND1702-10.b	SK1.genome.fa	SK1_chrI	190251	192250	2	gain	1.05728558053263e-06	2.50556575709382e-07
AND1702-10.b	SK1.genome.fa	SK1_chrI	208251	218750	2	gain	3.1476453399121e-26	0
AND1702-10.b	SK1.genome.fa	SK1_chrII	477501	482250	0	loss	4.55552361740092e-14	1.11022302462516e-16
AND1702-10.b	SK1.genome.fa	SK1_chrIII	11001	11750	0	loss	0.00271072920509758	0.00498086124069574
AND1702-10.b	SK1.genome.fa	SK1_chrIII	11751	14250	2	gain	0.00258897496080722	0.0227761996680323
AND1702-10.b	SK1.genome.fa	SK1_chrIII	84251	86750	0	loss	4.66975115994088e-06	1.70046311154248e-06
AND1702-10.b	SK1.genome.fa	SK1_chrIII	142501	152000	0	loss	2.06083605375719e-09	8.54194492916349e-11
AND1702-10.b	SK1.genome.fa	SK1_chrIII	320251	322000	0	loss	5.54264774051861e-06	3.30712789575749e-06
AND1702-10.b	SK1.genome.fa	SK1_chrIV	157751	158000	2	gain	0.0837766303310374	0.270913750628294
AND1702-10.b	SK1.genome.fa	SK1_chrIV	401501	401750	2	gain	0.0840545129836883	0.271394806303437
AND1702-10.b	SK1.genome.fa	SK1_chrIV	472751	473500	0	loss	0.00273793959571544	0.00506171022910951
AND1702-10.b	SK1.genome.fa	SK1_chrIV	530001	530750	0	loss	0.00273753764187669	0.00501171240995801
AND1702-10.b	SK1.genome.fa	SK1_chrIV	533001	536250	4	gain	4.35625390873939e-10	1.05996322830038e-11
AND1702-10.b	SK1.genome.fa	SK1_chrIV	792751	793750	0	loss	0.000538522282444428	0.000681090125428052
AND1702-10.b	SK1.genome.fa	SK1_chrIV	1486251	1486750	0	loss	0.0143801096300436	0.036742729258932
AND1702-10.b	SK1.genome.fa	SK1_chrV	17751	23250	0	loss	1.40673983107492e-11	1.2147949313146e-11
AND1702-10.b	SK1.genome.fa	SK1_chrVII	90751	91000	2	gain	0.0840266911873862	0.271346672736004
AND1702-10.b	SK1.genome.fa	SK1_chrVII	501001	501750	0	loss	0.00300587844862726	0.00564715877547994
AND1702-10.b	SK1.genome.fa	SK1_chrVII	567251	568250	0	loss	0.000588705105141441	0.000726828946035929
AND1702-10.b	SK1.genome.fa	SK1_chrVII	1053251	1059250	0	loss	9.41243950216073e-11	1.43585143774771e-12
AND1702-10.b	SK1.genome.fa	SK1_chrVIII	207001	209000	8	gain	9.68949716195602e-07	2.27338522562626e-07
AND1702-10.b	SK1.genome.fa	SK1_chrIX	285251	286750	0	loss	2.22751382931583e-05	1.24144821553873e-05
AND1702-10.b	SK1.genome.fa	SK1_chrX	29251	29500	0	loss	0.0835271723517846	0.270481332434269
AND1702-10.b	SK1.genome.fa	SK1_chrX	733001	746250	2	gain	1.29013994929982e-06	1.13498197396034e-07
AND1702-10.b	SK1.genome.fa	SK1_chrXI	1	9000	0	loss	5.06848911146052e-18	0
AND1702-10.b	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00280336183394514	0.0052846340859044
AND1702-10.b	SK1.genome.fa	SK1_chrXII	7001	14250	0	loss	1.70676941212222e-15	0
AND1702-10.b	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.00272950987243023	0.0050332772811994
AND1702-10.b	SK1.genome.fa	SK1_chrXIV	573251	577750	0	loss	2.08252231033792e-13	4.44089209850063e-16
AND1702-10.b	SK1.genome.fa	SK1_chrXV	177251	177500	3	gain	0.0834718190200509	0.270385307922783
AND1702-10.b	SK1.genome.fa	SK1_chrXV	576001	577750	0	loss	3.72170474696052e-05	4.6980357463422e-05
AND1702-10.b	SK1.genome.fa	SK1_chrXVI	60001	63750	0	loss	2.02887782715276e-11	1.93400850889702e-13
AND1702-10.c	S288C.genome.fa	S288C_chrI	1	6500	2	gain	2.23065887057804e-11	3.06783487502571e-11
AND1702-10.c	S288C.genome.fa	S288C_chrI	202501	207250	2	gain	5.43207150409215e-07	1.3285863553758e-07
AND1702-10.c	S288C.genome.fa	S288C_chrII	802251	803000	0	loss	0.00272100850893314	0.00500387575437966
AND1702-10.c	S288C.genome.fa	S288C_chrIII	333001	340750	4	gain	1.09454826931329e-15	0
AND1702-10.c	S288C.genome.fa	S288C_chrIV	17251	18000	0	loss	0.0144885924914444	0.0369155042549482
AND1702-10.c	S288C.genome.fa	S288C_chrIV	127501	129000	0	loss	2.26195852833017e-05	1.26517516261249e-05
AND1702-10.c	S288C.genome.fa	S288C_chrIV	461501	462250	0	loss	0.00274459963347567	0.00506086448287701
AND1702-10.c	S288C.genome.fa	S288C_chrV	572751	583000	0	loss	2.05999433096094e-09	7.97745203229283e-11
AND1702-10.c	S288C.genome.fa	S288C_chrVII	1	5750	2	gain	5.70765233720749e-08	7.4273920347423e-13
AND1702-10.c	S288C.genome.fa	S288C_chrVII	1069001	1076250	0	loss	1.37682699555431e-20	0
AND1702-10.c	S288C.genome.fa	S288C_chrVIII	193751	195250	0	loss	0.000550405654219663	0.000701506303914634
AND1702-10.c	S288C.genome.fa	S288C_chrVIII	558501	561750	4	gain	4.56062843447629e-10	1.08649755858892e-11
AND1702-10.c	S288C.genome.fa	S288C_chrVIII	561751	570250	2	gain	3.12355186235874e-07	1.7439335775471e-07
AND1702-10.c	S288C.genome.fa	S288C_chrVIII	570251	571750	4	gain	2.2819069855913e-05	1.26449307485954e-05
AND1702-10.c	S288C.genome.fa	S288C_chrVIII	571751	572750	2	gain	0.000563311532223631	0.000698490719649891
AND1702-10.c	S288C.genome.fa	S288C_chrVIII	572751	574750	6	gain	4.737002508929e-06	1.75058048790255e-06
AND1702-10.c	S288C.genome.fa	S288C_chrIX	20501	26250	0	loss	4.81882817072391e-08	5.83586146074566e-09
AND1702-10.c	S288C.genome.fa	S288C_chrIX	434251	439750	0	loss	1.1543917033103e-11	6.17006445935431e-12
AND1702-10.c	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0143826759808868	0.0368558085042849
AND1702-10.c	S288C.genome.fa	S288C_chrXI	665251	666750	0	loss	0.000542347499994146	0.000681140562002858
AND1702-10.c	S288C.genome.fa	S288C_chrXII	11251	14500	0	loss	0.00139593276352536	0.00481241072450089
AND1702-10.c	S288C.genome.fa	S288C_chrXII	451251	484750	19	gain	0.00348028798960814	0.000484538235638654
AND1702-10.c	S288C.genome.fa	S288C_chrXII	726001	729000	0	loss	2.10246201667109e-09	8.51956283298705e-11
AND1702-10.c	S288C.genome.fa	S288C_chrXIII	929501	930250	0	loss	0.00277839149378828	0.00510743316796303
AND1702-10.c	S288C.genome.fa	S288C_chrXV	1	14750	0	loss	8.73701613698431e-33	0
AND1702-10.c	S288C.genome.fa	S288C_chrXV	29251	31500	4	gain	4.48805473232607e-06	1.41255966212839e-06
AND1702-10.c	S288C.genome.fa	S288C_chrXV	31501	32250	0	loss	0.257193931032766	0.142912338398821
AND1702-10.c	S288C.genome.fa	S288C_chrXV	32251	39000	3	gain	3.78435204359056e-19	0
AND1702-10.c	S288C.genome.fa	S288C_chrXV	721501	722750	0	loss	0.000112187707916294	0.000100515221620689
AND1702-10.c	S288C.genome.fa	S288C_chrXV	1069501	1074250	0	loss	0.000139411055008248	9.96045934831269e-06
AND1702-10.c	S288C.genome.fa	S288C_chrXVI	17001	26500	2	gain	1.06987907493672e-15	6.77236045021345e-15
AND1702-10.c	S288C.genome.fa	S288C_chrXVI	927001	942750	0	loss	1.16044393743795e-39	0
AND1702-10.c	SK1.genome.fa	SK1_chrI	3751	13250	0	loss	3.33108364649954e-09	2.58246013462582e-09
AND1702-10.c	SK1.genome.fa	SK1_chrI	16501	28250	4	gain	5.07188045276226e-31	0
AND1702-10.c	SK1.genome.fa	SK1_chrI	190251	192250	2	gain	1.13844808922749e-06	2.85778064434972e-07
AND1702-10.c	SK1.genome.fa	SK1_chrI	201001	205250	0	loss	1.37163460619998e-12	2.26485497023532e-14
AND1702-10.c	SK1.genome.fa	SK1_chrII	152001	152250	3	gain	0.0842931987114072	0.271807449999856
AND1702-10.c	SK1.genome.fa	SK1_chrIII	142501	152000	0	loss	2.1652761444505e-09	9.90610926621116e-11
AND1702-10.c	SK1.genome.fa	SK1_chrIII	320251	330250	0	loss	4.68408822423417e-14	1.11022302462516e-16
AND1702-10.c	SK1.genome.fa	SK1_chrIV	16251	20000	3	gain	2.31546038921802e-11	2.12496686913255e-13
AND1702-10.c	SK1.genome.fa	SK1_chrIV	20001	27500	3	gain	6.99974439784052e-18	0
AND1702-10.c	SK1.genome.fa	SK1_chrIV	28001	31750	2	gain	2.51984310129247e-06	5.74044191181677e-06
AND1702-10.c	SK1.genome.fa	SK1_chrIV	157751	158000	3	gain	0.0844889676751091	0.272145553463276
AND1702-10.c	SK1.genome.fa	SK1_chrIV	532751	536250	4	gain	1.01435642796999e-10	1.60949031879909e-12
AND1702-10.c	SK1.genome.fa	SK1_chrIV	1486251	1486750	0	loss	0.0144946498493345	0.0369212448091323
AND1702-10.c	SK1.genome.fa	SK1_chrV	17751	23250	0	loss	3.31307752623609e-09	4.9686144087957e-11
AND1702-10.c	SK1.genome.fa	SK1_chrV	135751	137000	2	gain	0.00012526788960951	0.000103393158841891
AND1702-10.c	SK1.genome.fa	SK1_chrVI	31501	51000	0	loss	8.70269873353181e-47	0
AND1702-10.c	SK1.genome.fa	SK1_chrVII	1	4000	0	loss	0.000110383270197797	9.29622079139936e-05
AND1702-10.c	SK1.genome.fa	SK1_chrVIII	400251	400500	2	gain	0.0854450844735869	0.273792126325562
AND1702-10.c	SK1.genome.fa	SK1_chrIX	422751	427000	3	gain	5.24104236839077e-06	2.03362603046209e-06
AND1702-10.c	SK1.genome.fa	SK1_chrX	68251	69000	0	loss	0.0144549583366085	0.0369543480910065
AND1702-10.c	SK1.genome.fa	SK1_chrXI	1	9000	0	loss	5.32448095904649e-18	0
AND1702-10.c	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00354466125478289	0.00804042500768498
AND1702-10.c	SK1.genome.fa	SK1_chrXII	7001	13500	2	gain	3.57310442660705e-10	3.18856052672345e-13
AND1702-10.c	SK1.genome.fa	SK1_chrXII	77501	77750	3	gain	0.0843630740147697	0.271928166093839
AND1702-10.c	SK1.genome.fa	SK1_chrXII	691501	694500	0	loss	2.09222037788274e-09	8.69189165086937e-11
AND1702-10.c	SK1.genome.fa	SK1_chrXIII	61501	61750	2	gain	0.0850081283969752	0.273040586569771
AND1702-10.c	SK1.genome.fa	SK1_chrXIII	159751	160000	5	gain	0.0836525411784566	0.270698693573971
AND1702-10.c	SK1.genome.fa	SK1_chrXIV	1	11750	2	gain	2.88412892661009e-12	5.36689581664973e-11
AND1702-10.c	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.0028122099693066	0.00528666855148685
AND1702-10.c	SK1.genome.fa	SK1_chrXIV	758751	759500	0	loss	0.0145079016930015	0.0369808494049451
AND1702-10.c	SK1.genome.fa	SK1_chrXV	692001	693250	0	loss	0.000111330213406777	9.78709474054318e-05
AND1702-10.d	S288C.genome.fa	S288C_chrI	2251	25500	0	loss	1.08066589837991e-35	0
AND1702-10.d	S288C.genome.fa	S288C_chrI	27501	27750	2	gain	0.0840840190740396	0.271445820811317
AND1702-10.d	S288C.genome.fa	S288C_chrII	469751	474500	0	loss	4.81789639722769e-14	1.11022302462516e-16
AND1702-10.d	S288C.genome.fa	S288C_chrII	694751	695250	0	loss	0.0145854739111099	0.0373671404411333
AND1702-10.d	S288C.genome.fa	S288C_chrIII	96251	98500	2	gain	2.98661402387972e-07	7.07157566948169e-08
AND1702-10.d	S288C.genome.fa	S288C_chrIV	123501	123750	4	gain	0.0835554544023574	0.270530358922956
AND1702-10.d	S288C.genome.fa	S288C_chrIV	1163751	1167250	0	loss	9.46365997678979e-11	1.4486190025309e-12
AND1702-10.d	S288C.genome.fa	S288C_chrV	6501	10500	0	loss	6.55182181942034e-12	6.17284001691587e-13
AND1702-10.d	S288C.genome.fa	S288C_chrV	19001	19750	0	loss	0.00276919554892378	0.00507009265140035
AND1702-10.d	S288C.genome.fa	S288C_chrV	116001	117250	0	loss	0.000109272890534962	9.27961580576842e-05
AND1702-10.d	S288C.genome.fa	S288C_chrVI	32501	33000	5	gain	0.0143912295221649	0.0367693315308887
AND1702-10.d	S288C.genome.fa	S288C_chrVII	62001	62250	2	gain	0.0840421921227352	0.271373465508763
AND1702-10.d	S288C.genome.fa	S288C_chrVII	1064501	1067500	2	gain	2.37515185427709e-09	1.08959508082762e-10
AND1702-10.d	S288C.genome.fa	S288C_chrVII	1067501	1069000	3	gain	2.31902804395197e-05	1.30092034691387e-05
AND1702-10.d	S288C.genome.fa	S288C_chrVIII	1	250	0	loss	0.0838889707076529	0.271108283005703
AND1702-10.d	S288C.genome.fa	S288C_chrVIII	106001	106250	4	gain	0.0836248482696429	0.270650685601564
AND1702-10.d	S288C.genome.fa	S288C_chrVIII	558501	568500	4	gain	2.08406662949746e-11	2.01949568179316e-13
AND1702-10.d	S288C.genome.fa	S288C_chrVIII	568501	569250	2	gain	0.00335371030771011	0.0065369261529582
AND1702-10.d	S288C.genome.fa	S288C_chrVIII	569251	574750	4	gain	2.29588903697042e-15	0
AND1702-10.d	S288C.genome.fa	S288C_chrX	23251	24250	0	loss	0.000541652939746753	0.000689462631410676
AND1702-10.d	S288C.genome.fa	S288C_chrX	732751	734250	0	loss	2.24081329994815e-05	1.25086114266537e-05
AND1702-10.d	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0143758766745158	0.0368353389742569
AND1702-10.d	S288C.genome.fa	S288C_chrXII	451251	484750	22	gain	0.0017054721621005	0.000483442046708471
AND1702-10.d	S288C.genome.fa	S288C_chrXIV	229001	229500	0	loss	0.0157942509563483	0.0410337977133522
AND1702-10.d	S288C.genome.fa	S288C_chrXV	24501	31250	3	gain	4.68417387115278e-08	4.50882442493139e-09
AND1702-10.d	S288C.genome.fa	S288C_chrXV	85251	85500	4	gain	0.0836248482696429	0.270650685601564
AND1702-10.d	S288C.genome.fa	S288C_chrXV	721501	723000	0	loss	2.4232658475173e-05	1.54556393991978e-05
AND1702-10.d	S288C.genome.fa	S288C_chrXV	1069501	1074250	0	loss	0.000200098950603957	1.00534177374101e-05
AND1702-10.d	S288C.genome.fa	S288C_chrXVI	927001	942750	0	loss	8.4763078746121e-42	0
AND1702-10.d	SK1.genome.fa	SK1_chrI	16501	28250	3	gain	4.5658460106027e-31	0
AND1702-10.d	SK1.genome.fa	SK1_chrI	154501	155250	0	loss	0.00334398506683988	0.00672407050582469
AND1702-10.d	SK1.genome.fa	SK1_chrI	201001	205250	0	loss	1.20963002650999e-12	1.08801856413265e-14
AND1702-10.d	SK1.genome.fa	SK1_chrI	208251	218750	0	loss	1.59348112125254e-26	0
AND1702-10.d	SK1.genome.fa	SK1_chrII	477501	482250	0	loss	4.78665843632744e-14	1.11022302462516e-16
AND1702-10.d	SK1.genome.fa	SK1_chrIV	31251	32250	0	loss	0.000638220500337342	0.000958207555761592
AND1702-10.d	SK1.genome.fa	SK1_chrIV	963251	964000	3	gain	0.00276602844069162	0.0050825313202405
AND1702-10.d	SK1.genome.fa	SK1_chrIV	964001	964500	2	gain	0.0162906865250731	0.0415000064535248
AND1702-10.d	SK1.genome.fa	SK1_chrV	134501	135750	0	loss	0.000110214596461801	9.37192334480308e-05
AND1702-10.d	SK1.genome.fa	SK1_chrV	580251	582750	0	loss	2.33824966413687e-05	1.37207996899757e-05
AND1702-10.d	SK1.genome.fa	SK1_chrVI	8251	14250	2	gain	1.70670993521752e-11	5.44009282066327e-15
AND1702-10.d	SK1.genome.fa	SK1_chrVI	31501	51000	0	loss	9.28472168415525e-47	0
AND1702-10.d	SK1.genome.fa	SK1_chrVII	1053251	1059250	0	loss	9.80222766338892e-11	1.50812695665081e-12
AND1702-10.d	SK1.genome.fa	SK1_chrVIII	1	9750	0	loss	6.77590476045602e-07	5.2075974144028e-07
AND1702-10.d	SK1.genome.fa	SK1_chrVIII	90501	91750	0	loss	0.000122705408774086	0.000122817080159043
AND1702-10.d	SK1.genome.fa	SK1_chrVIII	207001	209000	8	gain	9.76045175271704e-07	2.30139639012528e-07
AND1702-10.d	SK1.genome.fa	SK1_chrIX	285251	286750	0	loss	2.26812038896322e-05	1.26648026320675e-05
AND1702-10.d	SK1.genome.fa	SK1_chrX	29251	29500	2	gain	0.0840432092750258	0.271375209275314
AND1702-10.d	SK1.genome.fa	SK1_chrX	733001	743500	2	gain	2.21552606796997e-07	3.3383764197481e-08
AND1702-10.d	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00287754111089309	0.00549347163873137
AND1702-10.d	SK1.genome.fa	SK1_chrXIII	1	250	0	loss	0.0841130217681911	0.271495966968852
AND1702-10.d	SK1.genome.fa	SK1_chrXIII	159751	160000	6	gain	0.0834447561021558	0.270338309070148
AND1702-10.d	SK1.genome.fa	SK1_chrXIII	890751	914500	0	loss	4.18929273356374e-47	0
AND1702-10.d	SK1.genome.fa	SK1_chrXIV	1	16250	0	loss	8.96849807974523e-26	0
AND1702-10.d	SK1.genome.fa	SK1_chrXIV	573251	577750	3	gain	2.226169594828e-13	5.55111512312578e-16
AND1702-10.d	SK1.genome.fa	SK1_chrXV	10751	14000	0	loss	4.47356182715089e-10	1.09402487069588e-11
AND1702-10.d	SK1.genome.fa	SK1_chrXV	692001	693250	0	loss	0.000111701643325719	9.56290469608101e-05
AND1702-10.d	SK1.genome.fa	SK1_chrXVI	60001	63750	0	loss	2.09916951423625e-11	2.04170014228566e-13
AND1702-10.d	SK1.genome.fa	SK1_chrXVI	774001	774500	0	loss	0.0145514155301938	0.0372009824557088
AND1702-11.a	S288C.genome.fa	S288C_chrI	1	6000	2	gain	2.37041855133335e-13	6.66133814775094e-16
AND1702-11.a	S288C.genome.fa	S288C_chrI	6001	13750	2	gain	3.11878151613973e-17	0
AND1702-11.a	S288C.genome.fa	S288C_chrI	199001	203250	0	loss	1.17202102062512e-12	1.04360964314765e-14
AND1702-11.a	S288C.genome.fa	S288C_chrI	203251	207250	0	loss	0.090008635347691	0.00980953767585235
AND1702-11.a	S288C.genome.fa	S288C_chrII	470001	474500	0	loss	2.10190739243775e-13	4.44089209850063e-16
AND1702-11.a	S288C.genome.fa	S288C_chrIII	96251	98000	0	loss	4.94570798463198e-06	2.19717771332562e-06
AND1702-11.a	S288C.genome.fa	S288C_chrIII	329001	340750	3	gain	7.33246624808071e-18	0
AND1702-11.a	S288C.genome.fa	S288C_chrIV	512751	520750	0	loss	3.30374205265231e-05	4.20075569075307e-05
AND1702-11.a	S288C.genome.fa	S288C_chrV	116001	117250	0	loss	0.000109102292751513	9.28384937519677e-05
AND1702-11.a	S288C.genome.fa	S288C_chrV	572751	583000	0	loss	2.05650429935879e-09	8.37179214840944e-11
AND1702-11.a	S288C.genome.fa	S288C_chrVII	1	5750	2	gain	5.9574342247839e-08	7.97140131680862e-13
AND1702-11.a	S288C.genome.fa	S288C_chrVIII	94501	95500	0	loss	0.000544320295761795	0.000684788821584292
AND1702-11.a	S288C.genome.fa	S288C_chrVIII	572751	575500	3	gain	0.000678119349169572	3.89689413254901e-05
AND1702-11.a	S288C.genome.fa	S288C_chrIX	20501	26250	0	loss	6.15339533252806e-07	2.76493389184118e-07
AND1702-11.a	S288C.genome.fa	S288C_chrIX	434251	439750	0	loss	2.49115328141709e-12	5.34683408659475e-13
AND1702-11.a	S288C.genome.fa	S288C_chrX	23001	24250	0	loss	0.000115101405570503	0.000107869781943104
AND1702-11.a	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0143627491189733	0.0367957813228479
AND1702-11.a	S288C.genome.fa	S288C_chrXI	665251	666750	0	loss	0.000539393927947879	0.000678675569491305
AND1702-11.a	S288C.genome.fa	S288C_chrXII	483751	484750	42	gain	0.000533198085618439	0.000673821841596922
AND1702-11.a	S288C.genome.fa	S288C_chrXII	726001	729000	0	loss	2.08753086033160e-09	8.50782777561676e-11
AND1702-11.a	S288C.genome.fa	S288C_chrXII	1064001	1065000	0	loss	0.0246554312481039	0.022851060627625
AND1702-11.a	S288C.genome.fa	S288C_chrXIII	929501	930250	0	loss	0.00274974046500626	0.00503887814888682
AND1702-11.a	S288C.genome.fa	S288C_chrXIV	1	250	0	loss	0.0839727732945741	0.271253341725659
AND1702-11.a	S288C.genome.fa	S288C_chrXV	24501	31750	3	gain	2.10997140568031e-09	8.1410322927411e-11
AND1702-11.a	S288C.genome.fa	S288C_chrXV	31751	35250	2	gain	3.97278999366051e-09	1.43685952025407e-10
AND1702-11.a	S288C.genome.fa	S288C_chrXV	36251	39000	2	gain	1.0119834644728e-08	6.10582917559555e-10
AND1702-11.a	S288C.genome.fa	S288C_chrXV	197001	197250	2	gain	0.0840982658428799	0.271470457724779
AND1702-11.a	S288C.genome.fa	S288C_chrXVI	17001	26000	2	gain	2.44124352625824e-08	2.01644496655717e-08
