sample	ref_genome	chr	start	end	copy_number	status	MWU_test_p_value	KS_test_p_value
AND1702-12.b	ref.genome.fa	ref_chrIX	434251	439750	0	loss	1.27715177319972e-10	1.38222766565832e-13
AND1702-12.b	ref.genome.fa	ref_chrX	23001	24250	0	loss	0.00013929421304003	0.000189086960807439
AND1702-12.b	ref.genome.fa	ref_chrX	24251	26000	2	gain	4.88902726669039e-06	1.77905526188571e-06
AND1702-12.b	ref.genome.fa	ref_chrX	27001	28500	3	gain	2.32424442860671e-05	1.29254847417437e-05
AND1702-12.b	ref.genome.fa	ref_chrX	99501	99750	17	gain	0.0832783432915672	0.270049440084847
AND1702-12.b	ref.genome.fa	ref_chrX	726751	728250	0	loss	4.18373635017785e-05	0.000113191154416104
AND1702-12.b	ref.genome.fa	ref_chrXI	15751	16250	0	loss	0.0144109691464807	0.0369411036643132
AND1702-12.b	ref.genome.fa	ref_chrXI	665251	666750	0	loss	0.000548092683598662	0.000685271976129775
AND1702-12.b	ref.genome.fa	ref_chrXII	459751	460500	38	gain	0.00270118738109506	0.00495950600670925
AND1702-12.b	ref.genome.fa	ref_chrXV	24501	31250	3	gain	2.1578482427842e-07	3.22945733488567e-08
AND1702-12.b	ref.genome.fa	ref_chrXV	85251	85500	3	gain	0.0837775761596936	0.270915364237495
AND1702-12.b	ref.genome.fa	ref_chrXV	197001	197250	2	gain	0.0842792294292633	0.271783311466481
AND1702-12.b	ref.genome.fa	ref_chrXV	946001	946250	3	gain	0.0837706258129857	0.270915364237495
AND1702-12.b	ref.genome.fa	ref_chrXVI	120001	120250	2	gain	0.0839723755042585	0.27125265882117
AND1702-12.b	ref.genome.fa	ref_chrXVI	926751	940000	0	loss	3.59911007347811e-33	0
AND1702-12.c	ref.genome.fa	ref_chrI	13251	23750	0	loss	2.14328579563058e-11	2.07389660999979e-13
AND1702-12.c	ref.genome.fa	ref_chrI	198751	202750	0	loss	4.9171195531025e-12	3.54161144855425e-14
AND1702-12.c	ref.genome.fa	ref_chrI	202751	206750	2	gain	0.609806619131527	0.304701187206654
AND1702-12.c	ref.genome.fa	ref_chrII	363751	364000	2	gain	0.0843076396250251	0.271832397220288
AND1702-12.c	ref.genome.fa	ref_chrII	469501	472250	0	loss	9.84118464966459e-09	6.16621087523583e-10
AND1702-12.c	ref.genome.fa	ref_chrII	694501	695000	0	loss	0.0144616368997629	0.0370938742713158
AND1702-12.c	ref.genome.fa	ref_chrII	801501	802750	0	loss	0.00065435711573832	0.00101342220780165
AND1702-12.c	ref.genome.fa	ref_chrIII	84501	92500	0	loss	4.92492290245896e-06	1.87988470046196e-06
AND1702-12.c	ref.genome.fa	ref_chrIII	148501	151500	0	loss	2.12866175505394e-09	8.31789082056389e-11
AND1702-12.c	ref.genome.fa	ref_chrIII	306251	307000	4	gain	0.0143912506804664	0.0367825621899366
AND1702-12.c	ref.genome.fa	ref_chrIV	461501	462500	0	loss	0.000552860751748351	0.000694923677366122
AND1702-12.c	ref.genome.fa	ref_chrIV	1474501	1475000	0	loss	0.0159537576643118	0.0413774290472783
AND1702-12.c	ref.genome.fa	ref_chrV	117001	118250	2	gain	0.000150767263863692	0.000140984705671809
AND1702-12.c	ref.genome.fa	ref_chrV	434251	434500	3	gain	0.0836804999318651	0.270747150353497
AND1702-12.c	ref.genome.fa	ref_chrV	567001	570250	0	loss	1.10987976530142e-08	1.2752897626811e-09
AND1702-12.c	ref.genome.fa	ref_chrVII	751	2750	0	loss	1.01008189365923e-06	2.38877385871916e-07
AND1702-12.c	ref.genome.fa	ref_chrVII	89251	90000	0	loss	0.002819081341841	0.00526421094304741
AND1702-12.c	ref.genome.fa	ref_chrVII	402501	405250	0	loss	0.000545930751818189	0.000688479515030815
AND1702-12.c	ref.genome.fa	ref_chrVII	1068751	1076000	0	loss	1.39335253415379e-20	0
AND1702-12.c	ref.genome.fa	ref_chrVIII	553501	554250	2	gain	0.00303747671616444	0.00566238739635083
AND1702-12.c	ref.genome.fa	ref_chrVIII	555751	556250	4	gain	0.0144198085660187	0.0369015170056395
AND1702-12.c	ref.genome.fa	ref_chrVIII	556251	557000	0	loss	0.0146634596380138	0.0371737265325702
AND1702-12.c	ref.genome.fa	ref_chrIX	37251	39000	4	gain	4.73329540158983e-06	1.70589529258081e-06
AND1702-12.c	ref.genome.fa	ref_chrIX	105251	105500	4	gain	0.0835069664619166	0.270458285564447
AND1702-12.c	ref.genome.fa	ref_chrIX	105501	106000	0	loss	0.0147630540221312	0.0377706700817851
AND1702-12.c	ref.genome.fa	ref_chrIX	280001	280250	3	gain	0.0837917145164697	0.270939851859071
AND1702-12.c	ref.genome.fa	ref_chrX	23001	24250	0	loss	0.000135874672418786	0.000169584605954731
AND1702-12.c	ref.genome.fa	ref_chrX	24251	26000	2	gain	5.05701462662366e-06	1.96886681169683e-06
AND1702-12.c	ref.genome.fa	ref_chrX	27251	28500	2	gain	0.000112607061625468	9.47714432221192e-05
AND1702-12.c	ref.genome.fa	ref_chrXI	15751	16250	0	loss	0.0144616368997629	0.0370938742713158
AND1702-12.c	ref.genome.fa	ref_chrXI	501001	501250	3	gain	0.0838752039667352	0.27108444361013
AND1702-12.c	ref.genome.fa	ref_chrXII	459751	460500	35	gain	0.00270118793442386	0.00495950690517155
AND1702-12.c	ref.genome.fa	ref_chrXII	732001	735000	0	loss	2.18379823527169e-09	8.96728247212764e-11
AND1702-12.c	ref.genome.fa	ref_chrXII	1062001	1065000	0	loss	0.00104782408095404	0.00712091741178911
AND1702-12.c	ref.genome.fa	ref_chrXIII	183501	184000	0	loss	0.0147115040793839	0.0376156064259466
AND1702-12.c	ref.genome.fa	ref_chrXIII	923251	924250	0	loss	0.000683411960904799	0.00112274548147651
AND1702-12.c	ref.genome.fa	ref_chrXIV	783501	784250	0	loss	0.00280154514140514	0.00507557391538582
AND1702-12.c	ref.genome.fa	ref_chrXV	1	14750	0	loss	1.15656098493776e-33	0
AND1702-12.c	ref.genome.fa	ref_chrXV	31251	32250	0	loss	0.000543142296769716	0.000688232784742948
AND1702-12.c	ref.genome.fa	ref_chrXV	85251	85500	7	gain	0.0833891302638702	0.270241784585525
AND1702-12.c	ref.genome.fa	ref_chrXV	197001	197250	4	gain	0.0836388252909296	0.270674913066976
AND1702-12.c	ref.genome.fa	ref_chrXV	1069501	1074250	0	loss	0.000733439711472483	7.16953184044522e-05
AND1702-12.c	ref.genome.fa	ref_chrXVI	22751	25750	2	gain	2.21913439582165e-09	8.90972851053107e-11
AND1702-12.c	ref.genome.fa	ref_chrXVI	120001	120250	5	gain	0.0834514973455789	0.270362047287865
AND1702-12.c	ref.genome.fa	ref_chrXVI	925001	926750	2	gain	4.92078414994942e-06	1.79141512601788e-06
AND1702-12.d	ref.genome.fa	ref_chrI	1	1000	2	gain	0.00304327735128896	0.0261186483012962
AND1702-12.d	ref.genome.fa	ref_chrI	2751	27750	0	loss	4.39884746441518e-36	0
AND1702-12.d	ref.genome.fa	ref_chrII	424751	425000	3	gain	0.0842389355154105	0.271713655914928
AND1702-12.d	ref.genome.fa	ref_chrII	801501	803000	2	gain	0.000126618688640051	0.000121470568357873
AND1702-12.d	ref.genome.fa	ref_chrII	803001	808000	3	gain	1.03390953036387e-06	2.40787007776966e-07
AND1702-12.d	ref.genome.fa	ref_chrIII	84501	92500	0	loss	4.95234989743472e-06	1.85907967997778e-06
AND1702-12.d	ref.genome.fa	ref_chrIII	306251	308500	3	gain	0.00279426232671026	0.00508938913989609
AND1702-12.d	ref.genome.fa	ref_chrIII	308501	310250	2	gain	5.98764162231703e-06	2.90986188067333e-06
AND1702-12.d	ref.genome.fa	ref_chrIII	310251	314500	3	gain	2.42892904953013e-11	2.31592522936808e-13
AND1702-12.d	ref.genome.fa	ref_chrIII	315251	315750	0	loss	0.0148255268248112	0.0376774769311282
AND1702-12.d	ref.genome.fa	ref_chrIV	127501	129000	0	loss	2.32608027251383e-05	1.28848921003843e-05
AND1702-12.d	ref.genome.fa	ref_chrIV	461501	462500	0	loss	0.000559301620248442	0.000705495108266785
AND1702-12.d	ref.genome.fa	ref_chrV	6251	10250	0	loss	2.37616531992268e-10	4.82336393048399e-12
AND1702-12.d	ref.genome.fa	ref_chrV	567001	570250	0	loss	1.00538938842177e-08	6.32705665637445e-10
AND1702-12.d	ref.genome.fa	ref_chrVII	751	2000	2	gain	0.000116526685638915	0.000100545503955995
AND1702-12.d	ref.genome.fa	ref_chrVII	1064251	1068750	2	gain	3.95335295003395e-13	3.44169137633799e-15
AND1702-12.d	ref.genome.fa	ref_chrVII	1068751	1076000	0	loss	1.49882145882992e-20	0
AND1702-12.d	ref.genome.fa	ref_chrVII	1079001	1084000	0	loss	0.0139932490850024	0.00271175934099577
AND1702-12.d	ref.genome.fa	ref_chrIX	19501	26000	0	loss	0.00105527148662165	0.000119993167152832
AND1702-12.d	ref.genome.fa	ref_chrIX	37251	39000	2	gain	5.20271027349099e-06	1.84631057620344e-06
AND1702-12.d	ref.genome.fa	ref_chrIX	105251	106000	0	loss	0.00282129850827959	0.00526176273936019
AND1702-12.d	ref.genome.fa	ref_chrIX	438501	439750	2	gain	0.00071007428722893	0.000911544504752171
AND1702-12.d	ref.genome.fa	ref_chrX	709251	710500	2	gain	0.000150142130599518	0.000176861086641167
AND1702-12.d	ref.genome.fa	ref_chrX	726751	728250	0	loss	2.29733635026149e-05	1.28226389266572e-05
AND1702-12.d	ref.genome.fa	ref_chrXI	15751	16250	0	loss	0.0144772795401024	0.0371410466851675
AND1702-12.d	ref.genome.fa	ref_chrXI	41751	42500	0	loss	0.0046605616613529	0.0118802393209362
AND1702-12.d	ref.genome.fa	ref_chrXII	459751	460500	35	gain	0.00271636889221608	0.00497691751834728
AND1702-12.d	ref.genome.fa	ref_chrXIII	87001	87250	3	gain	0.0842389355154105	0.271713655914928
AND1702-12.d	ref.genome.fa	ref_chrXIII	183501	184000	0	loss	0.0147669778873301	0.0377585227987044
AND1702-12.d	ref.genome.fa	ref_chrXIII	190001	190250	2	gain	0.085180223680665	0.27333675285674
AND1702-12.d	ref.genome.fa	ref_chrXIV	654501	654750	2	gain	0.0850955840010448	0.273191114004281
AND1702-12.d	ref.genome.fa	ref_chrXIV	783501	784250	0	loss	0.00285527241804815	0.00524485071929426
AND1702-12.d	ref.genome.fa	ref_chrXV	1	14750	0	loss	3.33935587109617e-32	0
AND1702-12.d	ref.genome.fa	ref_chrXV	29251	39000	2	gain	1.55058612468888e-21	0
AND1702-12.d	ref.genome.fa	ref_chrXV	721501	722750	0	loss	0.000112902419172745	9.86746113481596e-05
